SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
00700.HK,00700,腾讯控股,10009066,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004040001,非控股权益应占全面收益总额,5333000000.0
00700.HK,00700,腾讯控股,10009066,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,279009000000.0
00700.HK,00700,腾讯控股,10009066,2024-12-31 00:00:00,001,12-31,2024-01-01 00:00:00,004099999,非运算项目,-311011000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004001001,营业额,603620000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004001002,其他营业收入,5395000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004001999,营运收入,609015000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004005001,营运支出,315906000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004007999,毛利,293109000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010002,其他收益,4701000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010003,销售及分销费用,34211000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010004,行政开支,103525000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004010999,经营溢利,160074000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011200,利息收入,13808000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011201,融资成本,12268000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011202,应占联营公司溢利,5800000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011997,溢利其他项目,-6090000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004011999,除税前溢利,161324000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004012001,税项,43276000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004012002,持续经营业务税后利润,118048000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004012999,除税后溢利,118048000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004025001,少数股东损益,2832000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004025002,股东应占溢利,115216000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004027002,每股基本盈利,12.186
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004027003,每股摊薄盈利,11.887
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004030997,其他全面收益其他项目,-10866000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004030999,其他全面收益,-10866000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004039999,全面收益总额,107182000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004040001,非控股权益应占全面收益总额,5052000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,102130000000.0
00700.HK,00700,腾讯控股,10009066,2023-12-31 00:00:00,001,12-31,2023-01-01 00:00:00,004099999,非运算项目,-315906000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004001001,营业额,547358000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004001002,其他营业收入,7194000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004001999,营运收入,554552000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004005001,营运支出,315806000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004007999,毛利,238746000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010002,其他收益,8006000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010003,销售及分销费用,29229000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010004,行政开支,106696000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004010999,经营溢利,110827000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011200,利息收入,8592000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011201,融资成本,9352000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011202,应占联营公司溢利,-16129000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011997,溢利其他项目,116287000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004011999,除税前溢利,210225000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004012001,税项,21516000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004012002,持续经营业务税后利润,188709000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004012999,除税后溢利,188709000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004025001,少数股东损益,466000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004025002,股东应占溢利,188243000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004027002,每股基本盈利,19.757
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004027003,每股摊薄盈利,19.341
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004030997,其他全面收益其他项目,-129145000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004030999,其他全面收益,-129145000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004039999,全面收益总额,59564000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004040001,非控股权益应占全面收益总额,-1135000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,60699000000.0
00700.HK,00700,腾讯控股,10009066,2022-12-31 00:00:00,001,12-31,2022-01-01 00:00:00,004099999,非运算项目,-315806000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004001001,营业额,552433000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004001002,其他营业收入,7685000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004001999,营运收入,560118000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004005001,营运支出,314174000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004007999,毛利,245944000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004010002,其他收益,149467000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004010003,销售及分销费用,40594000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004010004,行政开支,89847000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004010999,经营溢利,264970000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004011200,利息收入,6650000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004011201,融资成本,7114000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004011202,应占联营公司溢利,-16444000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004011999,除税前溢利,248062000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004012001,税项,20252000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004012002,持续经营业务税后利润,227810000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004012999,除税后溢利,227810000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004025001,少数股东损益,2988000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004025002,股东应占溢利,224822000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004027002,每股基本盈利,23.597
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004027003,每股摊薄盈利,23.164
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004030997,其他全面收益其他项目,-27420000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004030999,其他全面收益,-27420000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004039999,全面收益总额,200390000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004040001,非控股权益应占全面收益总额,67000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,200323000000.0
00700.HK,00700,腾讯控股,10009066,2021-12-31 00:00:00,001,12-31,2021-01-01 00:00:00,004099999,非运算项目,-42554000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004001001,营业额,474569000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004001002,其他营业收入,7495000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004001999,营运收入,482064000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004005001,营运支出,260532000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004007999,毛利,221532000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004010002,其他收益,57131000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004010003,销售及分销费用,33758000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004010004,行政开支,67625000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004010999,经营溢利,177280000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011200,利息收入,6957000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011201,融资成本,7887000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011202,应占联营公司溢利,3672000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004011999,除税前溢利,180022000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004012001,税项,19897000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004012002,持续经营业务税后利润,160125000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004012999,除税后溢利,160125000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004025001,少数股东损益,278000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004025002,股东应占溢利,159847000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004027002,每股基本盈利,16.844
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004027003,每股摊薄盈利,16.523
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004030997,其他全面收益其他项目,121048000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004030999,其他全面收益,121048000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004039999,全面收益总额,281173000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004040001,非控股权益应占全面收益总额,3339000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,277834000000.0
00700.HK,00700,腾讯控股,10009066,2020-12-31 00:00:00,001,12-31,2020-01-01 00:00:00,004099999,非运算项目,-76295000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004001001,营业额,369723000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004001002,其他营业收入,7566000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004001999,营运收入,377289000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004005001,营运支出,209756000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004007999,毛利,167533000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004010002,其他收益,19689000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004010003,销售及分销费用,21396000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004010004,行政开支,53446000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004010999,经营溢利,112380000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011200,利息收入,6314000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011201,融资成本,7613000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011202,应占联营公司溢利,-1681000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004011999,除税前溢利,109400000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004012001,税项,13512000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004012002,持续经营业务税后利润,95888000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004012999,除税后溢利,95888000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004025001,少数股东损益,2578000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004025002,股东应占溢利,93310000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004027002,每股基本盈利,9.856
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004027003,每股摊薄盈利,9.643
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004030997,其他全面收益其他项目,24013000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004030999,其他全面收益,24013000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004039999,全面收益总额,119901000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004040001,非控股权益应占全面收益总额,3231000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,116670000000.0
00700.HK,00700,腾讯控股,10009066,2019-12-31 00:00:00,001,12-31,2019-01-01 00:00:00,004099999,非运算项目,-91062000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004001001,营业额,307863000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004001002,其他营业收入,4831000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004001999,营运收入,312694000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004005001,营运支出,170574000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004007999,毛利,142120000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010002,其他收益,16714000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010003,销售及分销费用,24233000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010004,行政开支,41522000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004010999,经营溢利,93079000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011200,利息收入,4569000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011201,融资成本,4669000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011202,应占联营公司溢利,1487000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004011999,除税前溢利,94466000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004012001,税项,14482000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004012002,持续经营业务税后利润,79984000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004012999,除税后溢利,79984000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004025001,少数股东损益,1265000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004025002,股东应占溢利,78719000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004027002,每股基本盈利,8.336
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004027003,每股摊薄盈利,8.228
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004030997,其他全面收益其他项目,-12224000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004030999,其他全面收益,-12224000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004039999,全面收益总额,67760000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004040001,非控股权益应占全面收益总额,1421000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004040002,本公司拥有人应占全面收益总额,66339000000.0
00700.HK,00700,腾讯控股,10009066,2018-12-31 00:00:00,001,12-31,2018-01-01 00:00:00,004099999,非运算项目,-72926000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004001001,营业额,194422000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004001002,其他营业收入,43338000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004001999,营运收入,237760000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004005001,营运支出,120835000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004007999,毛利,116925000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010002,其他收益,20140000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010003,销售及分销费用,17652000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010004,行政开支,33051000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004010999,经营溢利,86362000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011200,利息收入,3940000000.0
00700.HK,00700,腾讯控股,10009066,2017-12-31 00:00:00,001,12-31,2017-01-01 00:00:00,004011201,融资成本,2908000000.0
